Customer.ID,Gender,Age,Married,Number.of.Dependents,City,Zip.Code,Latitude,Longitude,Number.of.Referrals,Tenure.in.Months,Offer,Phone.Service,Avg.Monthly.Long.Distance.Charges,Multiple.Lines,Internet.Service,Internet.Type,Avg.Monthly.GB.Download,Online.Security,Online.Backup,Device.Protection.Plan,Premium.Tech.Support,Streaming.TV,Streaming.Movies,Streaming.Music,Unlimited.Data,Contract,Paperless.Billing,Payment.Method,Monthly.Charge,Total.Charges,Total.Refunds,Total.Extra.Data.Charges,Total.Long.Distance.Charges,Total.Revenue,Customer.Status,Churn.Category,Churn.Reason
8406-LNMHF,1,75,1,0,Temecula,92592,33.507255,-117.029473,10,59,0,1,4.21,1,1,2,21,2,2,2,1,1,1,1,2,1,1,1,82.95,4903.15,0,0,248.39,5151.54,2,3,14
8409-WQJUX,0,37,0,0,Arcata,95521,40.839958,-124.003757,0,25,3,0,0,0,1,0,29,1,1,2,2,2,2,2,2,1,0,0,54.2,1423.15,0,0,0,1423.15,2,3,14
8410-BGQXN,1,26,0,0,Angels Camp,95222,38.071327,-120.632221,0,4,0,1,22.54,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,19.4,93.4,0,0,90.16,183.56,2,3,14
8413-VONUO,1,34,0,0,Grimes,95950,39.033058,-121.895718,0,2,0,1,16.76,1,1,2,27,1,2,1,1,2,2,2,2,0,0,0,95.65,167.3,0,0,33.52,200.82,0,2,11
8413-YNHNV,1,42,0,0,Oakland,94603,37.739113,-122.175602,0,69,0,1,47.43,2,1,1,22,2,2,2,2,2,2,2,2,2,0,1,90.65,6322.1,0,0,3272.67,9594.77,2,3,14
8414-MYSHR,1,79,0,0,Arcadia,91007,34.128284,-118.047732,0,5,0,1,4.59,1,1,2,11,1,1,1,1,2,2,1,2,0,1,0,91.4,449.75,0,0,22.95,472.7,0,2,15
8414-OOEEL,1,48,0,2,Oakland,94606,37.792489,-122.244314,0,66,1,1,12.48,1,1,1,23,1,2,2,2,2,2,2,2,2,1,1,79.5,5196.1,0,0,823.68,6019.78,2,3,14
8417-FMLZI,1,47,1,0,Santa Cruz,95060,36.993451,-122.098858,1,6,0,1,26.91,1,1,2,6,1,2,1,1,1,2,2,2,0,1,1,83.55,477.55,0,0,161.46,639.01,0,2,19
8417-GSODA,1,37,1,3,Rancho Cucamonga,91737,34.245289,-117.642503,1,28,0,1,13.19,2,1,2,30,1,1,1,1,2,2,2,2,1,0,0,92.2,2568.15,0,0,369.32,2937.47,2,3,14
8421-WZOOW,0,75,1,1,Rio Vista,94571,38.148862,-121.737696,8,57,0,1,28.25,1,1,2,15,1,2,2,2,2,1,1,2,0,1,1,95.3,5567.45,0,0,1610.25,7177.7,2,3,14
8429-XIBUM,1,44,0,0,Oakland,94618,37.84551,-122.235181,0,22,4,1,10.33,2,1,2,19,2,1,1,1,2,2,2,2,0,1,0,101.35,2317.1,0,0,227.26,2544.36,0,5,8
8430-TWCBX,0,62,1,0,Novato,94947,38.112166,-122.634384,0,49,0,1,29.18,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,20.7,1032.05,0,0,1429.82,2461.87,2,3,14
8433-WPJTV,0,76,1,3,French Camp,95231,37.873283,-121.292034,8,65,2,1,1.58,2,1,2,27,1,1,2,2,2,2,1,2,1,1,0,103.9,6767.1,0,0,102.7,6869.8,2,3,14
8433-WXGNA,1,55,0,0,Salinas,93906,36.722898,-121.633648,0,2,0,1,42.16,1,1,0,2,2,1,1,1,1,1,1,2,0,1,0,75.7,189.2,0,0,84.32,273.52,0,4,7
8434-PNQZX,0,56,0,0,Marina Del Rey,90292,33.977468,-118.445475,0,42,2,1,20.27,2,1,1,15,1,1,2,2,2,2,2,2,2,1,1,78.45,3373.4,0,0,851.34,4224.74,2,3,14
8434-VGEQQ,1,24,1,0,Guadalupe,93434,34.936,-120.594655,0,61,2,1,46.76,1,0,3,0,0,0,0,0,0,0,0,0,2,0,1,20.55,1305.95,0,0,2852.36,4158.31,2,3,14
8436-BJUMM,1,62,1,0,Albany,94706,37.890274,-122.295192,1,26,3,1,35.9,2,1,0,26,1,1,1,1,2,1,1,2,0,1,0,83.75,2070.6,0,0,933.4,3004,0,1,4
8439-LTUGF,1,51,0,0,Lake Forest,92630,33.644849,-117.684254,0,10,4,1,19.1,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,20,198.6,0,0,191,389.6,2,3,14
8441-SHIPE,0,53,0,0,Glendale,91204,34.136306,-118.26036,0,67,0,1,16.72,2,0,3,0,0,0,0,0,0,0,0,0,2,1,0,25.6,1790.35,46.06,0,1120.24,2864.53,2,3,14
8443-WVPSS,1,58,1,0,Galt,95632,38.274451,-121.259201,5,10,0,1,43.28,1,1,2,12,1,2,1,2,2,2,2,2,0,1,0,99.85,990.9,0,0,432.8,1423.7,0,2,20
8443-ZRDBZ,1,62,0,0,Fontana,92336,34.136367,-117.460803,0,4,0,1,42.44,2,1,2,29,1,1,1,1,1,1,1,2,0,1,0,76.05,318.9,0,0,169.76,488.66,0,5,12
8444-WRIDW,0,72,0,0,Thousand Oaks,91362,34.191842,-118.822796,0,66,0,1,45.59,2,1,2,24,1,2,1,1,1,1,1,1,0,1,1,80.45,5224.35,0,140,3008.94,8373.29,0,0,1
8445-DNBAE,1,24,0,3,Sacramento,95814,38.584505,-121.491956,0,1,5,1,43.05,2,1,1,69,1,1,1,1,1,1,1,2,0,1,0,50.05,50.05,0,0,43.05,93.1,1,3,14
8450-JOVAH,1,62,1,3,Agoura Hills,91301,34.129058,-118.759788,1,2,0,1,5.67,2,1,1,53,2,1,1,1,1,1,1,2,0,0,1,56.7,113.55,0,0,11.34,124.89,0,1,4
8450-LUGUK,0,40,1,1,San Diego,92103,32.747484,-117.166877,5,37,0,1,44.68,2,0,3,0,0,0,0,0,0,0,0,0,2,1,0,24.1,861.85,0,0,1653.16,2515.01,2,3,14
8450-UYIBU,0,77,0,0,Fresno,93703,36.768774,-119.762633,0,35,0,0,0,0,1,0,26,1,1,2,1,2,1,1,2,2,1,0,39.85,1434.6,0,0,0,1434.6,2,3,14
8454-AATJP,0,41,0,0,Oakland,94607,37.80707,-122.297401,0,72,1,1,19.6,2,1,2,15,2,2,2,2,2,2,2,2,2,0,1,115.05,8405,0,0,1411.2,9816.2,2,3,14
8455-HIRAQ,0,56,0,0,Carmichael,95608,38.626128,-121.328011,0,8,0,1,10.91,1,1,1,16,1,1,1,1,1,1,1,2,0,0,1,44.45,369.3,0,0,87.28,456.58,2,3,14
8456-QDAVC,1,57,0,0,Winterhaven,92283,32.852947,-114.850784,0,19,0,1,29.55,1,1,2,13,1,1,1,1,2,1,1,2,0,1,0,78.7,1495.1,26.84,0,561.45,2029.71,2,3,14
8457-XIGKN,1,46,0,0,Norco,92860,33.925833,-117.559639,0,20,4,1,29.12,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,19.6,356.15,0,0,582.4,938.55,2,3,14
8461-EFQYM,0,36,0,0,San Jose,95119,37.233226,-121.78809,0,38,0,1,46.18,2,0,3,0,0,0,0,0,0,0,0,0,1,1,0,24.25,914.4,35.61,0,1754.84,2633.63,2,3,14
8464-EETCQ,1,45,0,0,Salinas,93905,36.667794,-121.601306,0,57,0,1,19.69,1,0,3,0,0,0,0,0,0,0,0,0,2,0,1,18.8,1094.35,0,0,1122.33,2216.68,2,3,14
8465-SBRXP,1,32,1,2,Baldwin Park,91706,34.098275,-117.967399,1,38,0,1,25.84,2,1,2,19,1,1,2,2,2,1,1,1,2,1,0,94.9,3616.25,0,0,981.92,4598.17,2,3,14
8466-PZBLH,1,32,1,3,Descanso,91916,32.912664,-116.635387,10,67,0,1,11.31,2,1,2,57,2,1,1,2,2,2,2,2,2,0,0,104.6,6885.75,0,0,757.77,7643.52,2,3,14
8467-WYNSR,1,62,0,0,Clayton,94517,37.881842,-121.848111,0,22,0,1,37.11,1,1,1,15,2,1,1,2,1,1,1,2,0,0,2,55.1,1253.15,0,0,816.42,2069.57,2,3,14
8468-EHYJA,0,32,1,0,Palo Verde,92266,33.3249,-114.758334,0,57,2,1,12.19,2,1,2,16,2,1,1,1,2,2,2,2,0,1,0,-3,5497.05,0,0,694.83,6191.88,2,3,14
8468-FZTOE,0,61,1,3,San Diego,92126,32.886925,-117.152162,8,72,1,1,17.21,1,1,0,53,2,2,2,2,1,2,2,1,2,1,0,74.35,5237.4,0,50,1239.12,6526.52,2,3,14
8469-SNFFH,1,40,1,0,San Pedro,90731,33.736387,-118.284363,0,70,0,1,43.46,2,1,1,21,2,2,2,2,2,1,1,2,1,0,0,79.4,5528.9,0,0,3042.2,8571.1,2,3,14
8473-VUVJN,1,80,0,0,Temecula,92590,33.475493,-117.219551,0,1,0,1,39.88,2,1,2,19,1,1,1,1,1,1,1,2,0,1,0,73.65,73.65,0,0,39.88,113.53,0,0,0
8474-UMLNT,0,36,0,0,Fresno,93710,36.822715,-119.761826,0,13,4,1,28.45,1,1,1,30,2,2,1,2,1,2,2,2,0,0,0,67.8,842.25,0,0,369.85,1212.1,2,3,14
8480-PPONV,1,56,1,3,Guerneville,95446,38.52576,-123.013347,3,62,0,1,40.66,2,1,2,21,2,2,2,2,2,2,2,2,2,0,0,115.55,7159.05,0,0,2520.92,9679.97,2,3,14
8481-YYXWG,0,30,0,0,Hume,93628,36.807595,-118.901544,0,5,5,1,10.11,1,1,2,69,1,2,1,2,1,2,2,2,0,1,0,89.35,461.7,0,0,50.55,512.25,0,2,15
8485-GJCDN,0,71,0,0,San Diego,92109,32.787836,-117.232376,0,5,0,1,30.05,1,1,2,11,1,1,1,1,1,1,1,2,0,1,1,69.05,318.5,0,0,150.25,468.75,0,1,3
8486-AYEQH,0,30,0,0,Guatay,91931,32.857946,-116.561917,0,31,0,1,38.78,2,1,2,59,1,1,1,1,1,1,1,2,0,1,0,76.05,2227.8,0,0,1202.18,3429.98,2,3,14
8490-BXHEO,1,67,0,0,Lucerne Valley,92356,34.508417,-116.856103,0,18,0,1,38.79,2,1,2,14,1,2,1,1,1,1,1,2,0,1,1,80.55,1411.65,0,0,698.22,2109.87,2,3,14
8495-LJDFO,0,76,0,0,Rancho Santa Margarita,92688,33.624654,-117.611733,0,64,0,1,22.86,2,1,2,24,2,1,2,2,2,2,1,2,2,1,0,108.95,7111.3,0,0,1463.04,8574.34,2,3,14
8495-PRWFH,0,66,0,0,Waterford,95386,37.669516,-120.626964,0,42,0,1,27,2,1,0,30,1,1,2,1,1,1,1,2,0,0,0,55.65,2421.75,0,0,1134,3555.75,2,3,14
8496-DMZUK,1,62,0,0,Soulsbyville,95372,37.990574,-120.261821,0,30,3,1,7.19,2,1,2,18,2,2,2,1,1,1,1,2,1,0,0,90.4,2820.65,0,0,215.7,3036.35,2,3,14
8496-EJAUI,1,47,0,0,Tujunga,91042,34.296574,-118.244839,0,19,4,1,1.79,1,1,2,14,1,2,1,1,1,1,1,1,0,1,1,73.85,1424.5,0,130,34.01,1588.51,0,0,1
8498-XXGWA,0,63,1,0,Malibu,90265,34.074572,-118.831181,7,65,0,1,19.99,1,1,1,26,2,1,2,1,1,1,1,2,0,1,1,55.15,3673.15,0,0,1299.35,4972.5,2,3,14
8499-BRXTD,1,28,0,0,Kernville,93238,35.852892,-118.397782,0,18,4,1,38.73,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,20.1,401.85,0,0,697.14,1098.99,2,3,14
8510-AWCXC,0,69,0,0,Novato,94945,38.135897,-122.563683,0,13,4,1,7.22,2,1,2,28,2,1,1,1,2,2,1,2,0,1,0,100.8,1308.1,0,0,93.86,1401.96,0,0,1
8510-BBWMU,0,40,0,0,Stonyford,95979,39.288127,-122.415841,0,41,0,1,37.46,1,0,3,0,0,0,0,0,0,0,0,0,1,1,1,19.75,806.95,0,0,1535.86,2342.81,2,3,14
8510-TMWYB,0,61,1,3,Sacramento,95814,38.584505,-121.491956,9,54,0,1,23.02,2,1,0,21,1,2,2,1,1,1,1,2,2,1,0,59.8,3246.45,0,0,1243.08,4489.53,2,3,14
8512-WIWYV,1,20,0,0,Kirkwood,95646,38.631489,-120.015167,0,32,0,1,36.78,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,-6,707.5,0,0,1176.96,1884.46,2,3,14
8513-OLYGY,1,50,1,0,Fortuna,95540,40.584991,-124.121504,8,72,0,1,27.59,2,1,2,25,2,2,2,2,2,2,2,2,2,0,1,115.8,8332.15,0,0,1986.48,10318.63,2,3,14
8514-VZHEB,1,35,1,2,Travis Afb,94535,38.265899,-121.939461,10,59,2,1,18.75,1,0,3,0,0,0,0,0,0,0,0,0,2,0,1,19.5,1147.85,0,0,1106.25,2254.1,2,3,14
8515-OCTJS,0,61,0,0,Lemoore,93245,36.303666,-119.825657,0,25,3,1,19.75,2,0,3,0,0,0,0,0,0,0,0,0,2,0,1,24.75,692.1,0,0,493.75,1185.85,0,1,3
8519-IMDHU,1,74,1,0,Alderpoint,95511,40.166028,-123.584144,1,15,0,1,45.25,2,1,0,22,1,1,1,1,1,2,1,2,0,1,0,85.6,1345.55,0,0,678.75,2024.3,0,1,2
8519-QJGJD,0,42,0,0,Twain,95984,40.022184,-121.062384,0,14,4,1,18.74,1,1,0,20,1,1,2,1,1,1,1,2,0,0,0,75.35,1025.95,0,0,262.36,1288.31,0,0,0
8532-UEFWH,1,61,1,2,Huntington Beach,92649,33.721917,-118.043237,6,52,2,1,49.51,2,0,3,0,0,0,0,0,0,0,0,0,2,0,2,25.75,1345.85,0,0,2574.52,3920.37,2,3,14
8535-SFUTN,1,21,0,0,Moreno Valley,92555,33.907361,-117.109972,0,61,2,1,36.05,2,1,2,73,2,1,2,1,2,2,2,2,0,1,0,106.45,6300.15,0,0,2199.05,8499.2,2,3,14
8540-ZQGEA,0,58,1,0,Playa Del Rey,90293,33.947305,-118.439841,1,54,2,1,32.72,1,0,3,0,0,0,0,0,0,0,0,0,2,0,1,20.05,1102.4,0,0,1766.88,2869.28,2,3,14
8541-QVFKM,0,22,0,0,Long Beach,90807,33.830099,-118.182239,0,8,0,1,17.3,2,1,2,41,1,1,1,1,1,1,1,2,0,1,0,73.5,632.2,0,0,138.4,770.6,2,3,14
8543-MSDMF,1,36,0,0,Coachella,92236,33.680031,-116.171678,0,3,5,1,44.42,1,1,0,6,2,1,2,1,2,2,2,2,0,1,0,77.4,206.15,0,0,133.26,339.41,1,3,14
8544-GOQSH,0,51,0,0,Pacoima,91331,34.255442,-118.421314,0,14,4,1,1.69,1,1,2,21,1,2,1,2,1,1,1,2,0,1,1,80.05,1112.3,0,0,23.66,1135.96,2,3,14
8544-JNBOX,1,31,0,0,Weimar,95736,39.00978,-120.978273,0,72,1,1,23.43,1,0,3,0,0,0,0,0,0,0,0,0,2,1,1,20.8,1521.2,0,0,1686.96,3208.16,2,3,14
8547-NSBBO,1,62,0,0,San Pedro,90731,33.736387,-118.284363,0,35,3,1,39.87,2,1,2,23,2,2,2,2,1,1,1,1,0,1,1,96.75,3403.4,0,130,1395.45,4928.85,2,3,14
8548-AWOFC,1,21,1,0,Huntington Beach,92647,33.723579,-118.005441,4,66,0,1,7.67,2,1,1,69,1,1,1,2,1,2,2,2,0,0,0,63.85,4264.6,0,0,506.22,4770.82,2,3,14
8550-XSXUQ,1,41,1,0,Cottonwood,96022,40.336392,-122.448533,7,48,2,1,38.82,2,1,0,8,1,2,2,1,1,2,2,2,1,1,1,70.55,3420.5,0,0,1863.36,5283.86,2,3,14
8552-OBVRU,0,79,1,3,Ivanhoe,93235,36.385818,-119.224243,6,48,0,1,13.4,1,1,2,75,2,1,2,2,2,2,2,2,2,1,0,104.5,5068.05,0,0,643.2,5711.25,2,3,14
8559-CIZFV,1,34,1,0,Annapolis,95412,38.731055,-123.316553,1,21,4,1,17.57,2,1,0,14,2,2,1,2,2,1,1,1,1,0,2,77.5,1625,18.39,80,368.97,2055.58,0,4,7
8559-WNQZS,1,37,0,0,Atwater,95301,37.321233,-120.656354,0,1,5,1,43.82,1,0,3,0,0,0,0,0,0,0,0,0,2,0,1,20.45,20.45,0,0,43.82,64.27,1,3,14
8561-NMTBD,0,20,1,3,Lawndale,90260,33.88856,-118.351813,3,67,0,1,20.41,2,1,2,52,1,2,2,2,2,2,2,2,1,1,1,112.35,7388.45,0,0,1367.47,8755.92,2,3,14
8562-GHPPI,0,50,0,0,San Leandro,94577,37.717196,-122.159338,0,1,0,1,11.96,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,19.8,19.8,0,0,11.96,31.76,1,3,14
8563-IIOXK,1,24,1,0,Duarte,91010,34.145695,-117.95982,4,7,5,1,36.14,1,1,1,85,2,1,1,1,1,1,2,2,1,1,0,49.75,331.3,0,0,252.98,584.28,0,1,4
8563-OYMQY,1,49,0,0,Covina,91722,34.097345,-117.906736,0,17,4,1,34.98,1,1,2,21,1,2,2,1,1,2,2,2,0,1,1,90.95,1612.2,0,0,594.66,2206.86,2,3,14
8564-LDKFL,1,37,1,0,Big Bar,96010,40.775272,-123.287414,1,40,2,1,29.46,2,1,2,28,1,2,2,1,2,2,2,2,1,1,0,106,4178.65,47.02,0,1178.4,5310.03,2,3,14
8565-CLBZW,1,23,0,0,San Diego,92117,32.825086,-117.199424,0,24,0,1,27.97,2,1,2,58,1,1,2,1,2,1,2,2,0,1,2,89.85,2165.05,0,0,671.28,2836.33,0,1,3
8565-HBFNN,1,51,1,0,Los Altos,94024,37.352911,-122.093002,8,69,1,1,33.37,2,1,2,24,2,2,2,2,1,2,2,2,1,1,1,107.2,7317.1,0,0,2302.53,9619.63,2,3,14
8565-WUXZU,1,77,1,0,Vina,96092,39.955164,-122.018567,7,72,0,1,5.51,1,1,2,2,2,2,1,2,1,1,1,2,2,1,1,84.8,6141.65,0,0,396.72,6538.37,2,3,14
8566-YPRGL,0,57,0,0,Long Beach,90806,33.802664,-118.179971,0,1,5,1,33.02,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,19.5,19.5,0,0,33.02,52.52,1,3,14
8570-KLJYJ,0,40,0,0,Arroyo Grande,93420,35.176236,-120.483243,0,36,0,1,25.95,2,1,1,21,2,1,1,1,1,1,1,2,1,0,1,54.45,1893.5,0,0,934.2,2827.7,2,3,14
8571-ZCMCX,0,37,1,2,Fresno,93706,36.654614,-119.903674,1,47,0,0,0,0,1,1,25,2,2,2,1,2,2,2,2,2,1,1,60,2768.65,0,0,0,2768.65,2,3,14
8573-CGOCC,1,48,0,0,Stockton,95215,37.946282,-121.139499,0,16,0,1,24.79,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,19.75,294.9,0,0,396.64,691.54,2,3,14
8573-JGCZW,1,27,0,0,Idyllwild,92549,33.755039,-116.741796,0,17,0,1,47.79,1,0,3,0,0,0,0,0,0,0,0,0,1,1,0,19.65,351.55,0,0,812.43,1163.98,2,3,14
8577-QSOCG,0,54,1,1,Berkeley,94703,37.863843,-122.275684,9,38,0,1,26.84,1,0,3,0,0,0,0,0,0,0,0,0,2,1,1,20.2,746.05,0,0,1019.92,1765.97,2,3,14
8580-AECUZ,1,65,0,0,San Diego,92130,32.957195,-117.202542,0,1,0,1,42.3,1,1,2,16,1,1,1,1,2,1,1,2,0,1,0,79.1,79.1,0,0,42.3,121.4,0,1,3
8580-QVLOC,0,78,1,0,Merced,95348,37.40122,-120.514191,0,72,0,1,25.77,2,1,1,6,2,2,2,2,2,2,1,2,2,0,1,92.45,6440.25,0,0,1855.44,8295.69,0,1,3
8582-KRHPJ,1,51,0,0,Moraga,94556,37.827946,-122.107185,0,50,2,0,0,0,1,1,20,2,2,1,1,1,1,1,2,0,1,1,35,1782.4,0,0,0,1782.4,2,3,14
8584-KMVXD,0,64,0,0,Calistoga,94515,38.629618,-122.593216,0,8,5,1,11.2,1,1,2,17,1,2,1,1,1,1,1,1,0,0,0,75.6,535.55,0,10,89.6,635.15,2,3,14
8587-XYZSF,1,60,0,0,Bellflower,90706,33.887676,-118.127289,0,67,1,1,32.58,1,1,1,8,1,1,1,2,1,1,1,2,2,0,0,50.55,3260.1,0,0,2182.86,5442.96,2,3,14
8590-OHDIW,0,52,1,3,Garden Grove,92843,33.764018,-117.931507,1,38,3,1,44.32,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,20.3,749.35,10.65,0,1684.16,2422.86,2,3,14
8590-YFFQO,1,24,1,0,Morgan Hill,95037,37.161544,-121.649371,1,70,1,1,1.63,1,1,1,41,2,2,2,2,1,1,1,2,2,0,1,64.95,4523.25,42.89,0,114.1,4594.46,2,3,14
8591-NXRCV,0,47,0,0,Malibu,90265,34.074572,-118.831181,0,41,2,1,31.08,2,1,1,12,2,1,2,2,1,2,2,1,0,1,0,74.65,3090.65,0,100,1274.28,4464.93,2,3,14
8591-TKMZH,1,40,1,3,Claremont,91711,34.127621,-117.717863,1,59,2,1,46.1,2,1,2,57,2,2,1,2,2,2,2,2,2,1,1,111.1,6555.2,0,0,2719.9,9275.1,2,3,14
8592-PLTMQ,0,53,0,0,Fontana,92335,34.087558,-117.464096,0,64,2,1,4.03,2,0,3,0,0,0,0,0,0,0,0,0,1,0,2,24.7,1642.75,0,0,257.92,1900.67,2,3,14
8593-WHYHV,1,46,0,0,Los Angeles,90047,33.958149,-118.308441,0,3,5,1,14.28,2,1,2,21,1,1,1,1,1,2,2,2,0,1,0,85.3,264.8,0,0,42.84,307.64,0,4,7
8595-SIZNC,0,69,1,0,Los Angeles,90026,34.078991,-118.263804,5,22,4,1,15.27,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,25.6,548.8,0,0,335.94,884.74,2,3,14
8597-CTXVJ,1,31,0,1,Jenner,95450,38.505995,-123.187019,0,70,0,1,26.62,2,1,0,19,2,2,1,2,1,1,1,2,1,0,0,64.95,4551.5,20.87,0,1863.4,6394.03,2,3,14
8597-CWYHH,1,50,0,0,Torrance,90502,33.833181,-118.292062,0,43,0,1,41.22,2,1,2,7,1,1,1,1,2,2,2,2,1,0,1,94.35,3921.3,0,0,1772.46,5693.76,2,3,14
8601-QACRS,0,54,0,0,Fallbrook,92028,33.362575,-117.299644,0,5,5,1,37.1,2,1,0,2,1,1,1,1,1,1,1,1,0,1,2,50.6,249.95,0,20,185.5,455.45,0,1,3
8603-IJWDN,1,41,0,0,Pinole,94564,37.996462,-122.293716,0,1,5,1,5.43,2,1,2,18,1,1,1,1,1,2,2,2,0,1,0,86.6,86.6,0,0,5.43,92.03,0,1,4
8605-ITULD,0,21,0,0,Crescent Mills,95934,40.080342,-120.957805,0,1,0,1,5.1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,19.55,19.55,0,0,5.1,24.65,1,3,14
8606-CIQUL,1,77,1,1,Temecula,92591,33.540604,-117.10909,1,72,1,1,30.78,2,1,2,17,2,2,2,2,2,2,1,1,2,1,1,115.75,8399.15,0,110,2216.16,10725.31,2,3,14
8606-OEGQZ,0,45,0,2,Escalon,95320,37.818543,-121.006907,0,18,4,1,30.22,2,0,3,0,0,0,0,0,0,0,0,0,2,0,1,25.3,454.65,0,0,543.96,998.61,2,3,14
8608-OZTLB,1,59,1,3,Applegate,95703,38.983388,-120.988814,4,38,0,1,31.45,1,1,1,76,2,2,2,2,2,1,1,2,1,0,0,74.05,2802.3,0,0,1195.1,3997.4,2,3,14
8610-WFCJF,0,53,1,0,Palo Alto,94303,37.45809,-122.115398,2,49,0,1,49.63,2,1,2,9,1,1,1,1,2,2,2,2,0,1,0,95.6,4783.5,0,0,2431.87,7215.37,0,1,4
8610-ZIKJJ,0,57,1,2,Tujunga,91042,34.296574,-118.244839,2,2,0,1,35.42,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,20.3,31.9,0,0,70.84,102.74,1,3,14
8612-GXIDD,1,55,1,3,San Bernardino,92404,34.183286,-117.221722,8,12,4,1,44.12,2,0,3,0,0,0,0,0,0,0,0,0,2,1,0,25.4,313,0,0,529.44,842.44,2,3,14
8614-VGMMV,0,33,0,0,Riverside,92503,33.890046,-117.455583,0,15,0,1,9.71,2,1,1,26,1,1,1,1,1,1,1,2,0,1,0,49.1,679.55,0,0,145.65,825.2,0,1,2
8617-ENBDS,1,29,0,0,Helendale,92342,34.757783,-117.33997,0,3,0,1,27.34,1,1,2,71,1,1,2,1,1,1,1,1,0,1,1,73.6,232.5,0,10,82.02,324.52,1,3,14
8619-IJNDK,0,64,1,0,Santa Ana,92703,33.748635,-117.906125,10,71,0,1,4.71,1,1,1,29,2,2,2,2,1,1,1,2,2,0,1,-10,4492.9,0,0,334.41,4827.31,2,3,14
8620-RJPZN,0,27,0,0,Los Altos,94022,37.349546,-122.134356,0,1,0,1,45.86,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20.7,20.7,0,0,45.86,66.56,1,3,14
8621-MNIHH,0,75,1,0,Madison,95653,38.674276,-121.961866,1,34,0,1,2.88,2,1,2,4,1,2,2,1,1,2,1,2,0,1,0,94.25,3217.55,0,0,97.92,3315.47,0,1,2
8622-ZLFKO,0,56,1,0,Fresno,93710,36.822715,-119.761826,1,6,0,1,23.35,2,1,2,8,1,2,1,1,1,2,2,2,0,1,0,90.75,512.25,0,0,140.1,652.35,2,3,14
8623-TMRBY,1,80,1,0,Chula Vista,91915,32.605012,-116.97595,2,51,2,1,43.58,2,1,0,22,1,2,2,1,1,1,1,2,0,1,0,84.2,4146.05,0,0,2222.58,6368.63,0,1,5
8623-ULFNQ,0,79,0,0,Cerritos,90703,33.8681,-118.067402,0,26,0,1,12.09,2,1,1,15,1,1,1,2,1,2,2,2,2,1,0,66.05,1652.4,47.73,0,314.34,1919.01,2,3,14
8624-GIOUT,0,40,0,0,Seeley,92273,32.790282,-115.689559,0,49,2,1,35.87,2,1,1,30,2,2,1,1,1,1,1,2,0,1,1,59.75,2934.3,0,0,1757.63,4691.93,0,4,7
8625-AZYZY,1,51,1,0,Anza,92539,33.527605,-116.666551,2,24,3,1,3,2,1,2,15,1,2,2,1,2,2,2,2,0,1,0,104.65,2542.45,0,0,72,2614.45,0,1,3
8626-PTQGE,1,62,0,0,Escondido,92026,33.21846,-117.116916,0,69,0,0,0,0,1,0,18,2,2,1,2,2,2,2,2,2,1,0,60.05,4176.7,41.21,0,0,4135.49,2,3,14
8626-XHBIE,1,48,0,3,Riverdale,93656,36.452211,-119.94575,0,56,2,1,22.47,2,0,3,0,0,0,0,0,0,0,0,0,2,1,1,24.8,1424.2,0,0,1258.32,2682.52,2,3,14
8627-EHGIP,1,38,0,0,Sacramento,95838,38.646096,-121.442433,0,44,2,0,0,0,1,0,4,1,2,2,1,2,2,2,2,1,1,1,53.95,2375.4,0,0,0,2375.4,0,1,5
8627-ZYGSZ,1,32,1,0,Compton,90220,33.88151,-118.234451,8,47,2,1,39.52,2,1,2,30,1,2,1,1,1,1,1,2,1,1,0,78.9,3650.35,0,0,1857.44,5507.79,2,3,14
8628-MFKAX,0,79,1,0,San Pablo,94806,37.980269,-122.342635,6,72,1,1,14.75,2,1,2,16,2,2,2,2,2,2,1,2,2,1,1,116.75,8277.05,0,0,1062,9339.05,2,3,14
8630-FJLIB,0,35,0,0,San Jose,95130,37.277592,-121.986477,0,18,4,1,34.12,1,1,2,20,1,1,1,1,1,1,1,2,0,1,0,69.8,1221.65,0,0,614.16,1835.81,2,3,14
8630-QSGXK,1,39,1,0,Pinon Hills,92372,34.459322,-117.629729,10,51,2,1,9.99,2,1,1,5,1,1,1,2,2,2,2,2,2,1,0,75.2,3901.25,0,0,509.49,4410.74,2,3,14
8631-NBHFZ,1,71,1,0,Running Springs,92382,34.186211,-117.07683,1,66,0,1,30.03,2,1,1,15,2,2,2,2,2,1,1,1,2,0,1,79.4,5154.6,0,150,1981.98,7286.58,0,1,4
